shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
TCAR:AUTO_6166653,49.4796736,1.0471253,15,6252
TCAR:AUTO_6166653,49.4732605,1.0489136,16,6977
TCAR:AUTO_6166653,49.4701877,1.0488806,17,7319
TCAR:AUTO_6166653,49.4681742,1.0447791,18,7691
TCAR:AUTO_6166653,49.4636065,1.0467167,19,8218
TCAR:AUTO_6166653,49.4604324,1.0517032,20,8723
TCAR:AUTO_6166653,49.4585558,1.0530656,21,8954
TCAR:AUTO_6166653,49.4564225,1.0541467,22,9204
TCAR:AUTO_6166653,49.4543457,1.0552736,23,9449
TCAR:AUTO_6166653,49.4518466,1.0568106,24,9748
TCAR:AUTO_6166653,49.4486467,1.0647124,25,10423
TCAR:AUTO_6166653,49.4403933,1.0888135,26,12397
TCAR:AUTO_6166654,49.4403933,1.0888135,1,0
TCAR:AUTO_6166654,49.4491062,1.0644164,2,2017
TCAR:AUTO_6166654,49.451322,1.0573198,3,2587
TCAR:AUTO_6166654,49.4534574,1.0562191,4,2838
TCAR:AUTO_6166654,49.4568284,1.0540943,5,3243
TCAR:AUTO_6166654,49.4589962,1.0528741,6,3500
TCAR:AUTO_6166654,49.4613375,1.0510767,7,3791
TCAR:AUTO_6166654,49.4639964,1.0470515,8,4207
TCAR:AUTO_6166654,49.4685053,1.0446591,9,4737
TCAR:AUTO_6166654,49.4702014,1.0493213,10,5124
TCAR:AUTO_6166654,49.4732628,1.0491341,11,5465
TCAR:AUTO_6166654,49.4798382,1.0473969,12,6207
TCAR:AUTO_6166654,49.4849863,1.0484991,13,6785
TCAR:AUTO_6166654,49.4883,1.0490178,14,7156
TCAR:AUTO_6166654,49.491257,1.0491502,15,7485
TCAR:AUTO_6166654,49.4948459,1.0487289,16,7885
TCAR:AUTO_6166654,49.5032824,1.0429575,17,8912
TCAR:AUTO_6166654,49.5070156,1.0400929,18,9376
TCAR:AUTO_6166654,49.5118858,1.0387494,19,9927
TCAR:AUTO_6166654,49.5138225,1.0381932,20,10146
TCAR:AUTO_6166654,49.5175375,1.0376086,21,10561
TCAR:AUTO_6166654,49.5196379,1.0385009,22,10804
TCAR:AUTO_6166654,49.5241545,1.0416567,23,11355
TCAR:AUTO_6166654,49.5264115,1.0427036,24,11618
TCAR:AUTO_6166654,49.528116,1.0466902,25,11963
TCAR:AUTO_6166654,49.5302857,1.0513417,26,12377
TCAR:AUTO_6166655,49.4056205,1.1029436,1,0
TCAR:AUTO_6166655,49.4085151,1.1013594,2,341
TCAR:AUTO_6166655,49.4118996,1.0993639,3,745
TCAR:AUTO_6166655,49.4157969,1.0983196,4,1185
TCAR:AUTO_6166655,49.4158792,1.0949715,5,1428
TCAR:AUTO_6166655,49.4142037,1.090406,6,1808
TCAR:AUTO_6166655,49.4137592,1.0845853,7,2233
TCAR:AUTO_6166655,49.4120048,1.0808967,8,2564
TCAR:AUTO_6166655,49.4109738,1.0776587,9,2826
TCAR:AUTO_6166655,49.4124185,1.0732032,10,3187
TCAR:AUTO_6166655,49.4134412,1.0673035,11,3630
TCAR:AUTO_6166655,49.4148337,1.0615587,12,4075
TCAR:AUTO_6166655,49.4161887,1.0556975,13,4526
TCAR:AUTO_6166655,49.4151222,1.0519339,14,4823
TCAR:AUTO_6166655,49.4138836,1.0461643,15,5264
TCAR:AUTO_6166655,49.4148769,1.0432889,16,5500
TCAR:AUTO_6166655,49.4185374,1.0442862,17,5914
TCAR:AUTO_6166655,49.4198646,1.0455192,18,6086
TCAR:AUTO_6166655,49.4211148,1.0504787,19,6472
TCAR:AUTO_6166655,49.422925,1.053839,20,6788
TCAR:AUTO_6166655,49.4255959,1.058739,21,7252
TCAR:AUTO_6166655,49.4265871,1.0630473,22,7583
TCAR:AUTO_6166655,49.4281273,1.0629922,23,7754
TCAR:AUTO_6166655,49.4301585,1.0601008,24,8063
TCAR:AUTO_6166655,49.4304155,1.0538473,25,8517
TCAR:AUTO_6166655,49.4310635,1.049536,26,8838
TCAR:AUTO_6166655,49.4305095,1.0472978,27,9012
TCAR:AUTO_6166657,49.4304487,1.0477039,1,0
TCAR:AUTO_6166657,49.4309923,1.0498107,2,164
TCAR:AUTO_6166657,49.4303112,1.0539695,3,475
TCAR:AUTO_6166657,49.4300544,1.0593944,4,869
TCAR:AUTO_6166657,49.4282164,1.0627068,5,1185
TCAR:AUTO_6166657,49.4264585,1.0619314,6,1388
TCAR:AUTO_6166657,49.4257352,1.0585289,7,1648
TCAR:AUTO_6166657,49.4231949,1.0538787,8,2088
TCAR:AUTO_6166657,49.4207243,1.0498791,9,2488
TCAR:AUTO_6166657,49.4198838,1.0452192,10,2838
TCAR:AUTO_6166657,49.418314,1.0443929,11,3023
TCAR:AUTO_6166657,49.4148268,1.0428082,12,3428
TCAR:AUTO_6166657,49.4137078,1.0465268,13,3725
TCAR:AUTO_6166657,49.4153634,1.0526512,14,4206
TCAR:AUTO_6166657,49.4160502,1.0557633,15,4444
TCAR:AUTO_6166657,49.4146599,1.0616912,16,4901
TCAR:AUTO_6166657,49.4131481,1.0680504,17,5392
TCAR:AUTO_6166657,49.4118933,1.0719631,18,5709
TCAR:AUTO_6166657,49.410987,1.077204,19,6102
TCAR:AUTO_6166657,49.4117787,1.0807508,20,6374
TCAR:AUTO_6166657,49.4136774,1.0844909,21,6718
TCAR:AUTO_6166657,49.4136536,1.089777,22,7102
TCAR:AUTO_6166658,49.4304487,1.0477039,1,0
TCAR:AUTO_6166658,49.4309923,1.0498107,2,164
TCAR:AUTO_6166658,49.4303112,1.0539695,3,475
TCAR:AUTO_6166658,49.4300544,1.0593944,4,869
TCAR:AUTO_6166658,49.4282164,1.0627068,5,1185
TCAR:AUTO_6166658,49.4264585,1.0619314,6,1388
TCAR:AUTO_6166658,49.4257352,1.0585289,7,1648
TCAR:AUTO_6166658,49.4231949,1.0538787,8,2088
TCAR:AUTO_6166658,49.4207243,1.0498791,9,2488
TCAR:AUTO_6166658,49.4198838,1.0452192,10,2838
TCAR:AUTO_6166658,49.418314,1.0443929,11,3023
TCAR:AUTO_6166658,49.4148268,1.0428082,12,3428
TCAR:AUTO_6166658,49.4137078,1.0465268,13,3725
TCAR:AUTO_6166658,49.4153634,1.0526512,14,4206
TCAR:AUTO_6166658,49.4160502,1.0557633,15,4444
TCAR:AUTO_6166658,49.4146599,1.0616912,16,4901
TCAR:AUTO_6166658,49.4131481,1.0680504,17,5392
TCAR:AUTO_6166658,49.4118933,1.0719631,18,5709
TCAR:AUTO_6166658,49.410987,1.077204,19,6102
TCAR:AUTO_6166658,49.4117787,1.0807508,20,6374
TCAR:AUTO_6166658,49.4136774,1.0844909,21,6718
TCAR:AUTO_6166658,49.4136536,1.089777,22,7102
TCAR:AUTO_6166658,49.416077,1.0958617,23,7619
TCAR:AUTO_6166658,49.4151314,1.0982531,24,7822
TCAR:AUTO_6166658,49.411746,1.099285,25,8206
TCAR:AUTO_6166658,49.4084679,1.1011402,26,8594
TCAR:AUTO_6166658,49.4056182,1.1027233,27,8931
TCAR:AUTO_6166660,49.4651343,1.0722056,1,0
TCAR:AUTO_6166660,49.4624135,1.0766144,2,440
TCAR:AUTO_6166660,49.4614035,1.0710986,3,855
TCAR:AUTO_6166660,49.4586415,1.0679419,4,1238
TCAR:AUTO_6166660,49.4518431,1.0685905,5,1996
TCAR:AUTO_6166660,49.4491659,1.0632574,6,2484
TCAR:AUTO_6166660,49.4369937,1.0676007,7,3874
TCAR:AUTO_6166660,49.4367981,1.0795769,8,4742
TCAR:AUTO_6166660,49.435991,1.0836024,9,5048
TCAR:AUTO_6166660,49.4347712,1.087681,10,5373
TCAR:AUTO_6166660,49.4338828,1.0906023,11,5607
TCAR:AUTO_6166661,49.4341191,1.0908652,1,0
TCAR:AUTO_6166661,49.4351336,1.087332,2,280
TCAR:AUTO_6166661,49.4363649,1.082406,3,662
TCAR:AUTO_6166661,49.4370642,1.07904,4,918
TCAR:AUTO_6166661,49.4376617,1.0679049,5,1729
TCAR:AUTO_6166661,49.4485723,1.0640438,6,2974
TCAR:AUTO_6166661,49.4517156,1.068638,7,3457
TCAR:AUTO_6166661,49.4586403,1.0680384,8,4228
TCAR:AUTO_6166661,49.4613226,1.0711006,9,4600
TCAR:AUTO_6166661,49.462459,1.0766684,10,5023
TCAR:AUTO_6166661,49.4652154,1.0722268,11,5468
TCAR:AUTO_6166662,49.4838919,0.8788207,1,0
TCAR:AUTO_6166662,49.4888722,0.8670598,2,1016
TCAR:AUTO_6166662,49.4929199,0.8661785,3,1471
TCAR:AUTO_6166662,49.4945462,0.8676765,4,1681
TCAR:AUTO_6166662,49.5014407,0.8665268,5,2453
TCAR:AUTO_6166662,49.4923883,0.8526685,6,3875
TCAR:AUTO_6166662,49.4897299,0.8521897,7,4172
TCAR:AUTO_6166662,49.4882834,0.855653,8,4470
TCAR:AUTO_6166662,49.4855174,0.8513492,9,4908
TCAR:AUTO_6166662,49.479689,0.8604918,10,5835
TCAR:AUTO_6166662,49.4836552,0.8601017,11,6277
TCAR:AUTO_6166662,49.4878031,0.8648491,12,6853
TCAR:AUTO_6166663,49.4888722,0.8670598,1,0
TCAR:AUTO_6166663,49.4929199,0.8661785,2,454
TCAR:AUTO_6166663,49.4945462,0.8676765,3,665
TCAR:AUTO_6166663,49.5014407,0.8665268,4,1436
TCAR:AUTO_6166663,49.4923883,0.8526685,5,2858
TCAR:AUTO_6166663,49.4897299,0.8521897,6,3156
TCAR:AUTO_6166663,49.4882834,0.855653,7,3454
TCAR:AUTO_6166663,49.4855174,0.8513492,8,3892
TCAR:AUTO_6166663,49.479689,0.8604918,9,4819
TCAR:AUTO_6166663,49.4836552,0.8601017,10,5261
TCAR:AUTO_6166663,49.4878031,0.8648491,11,5836
TCAR:AUTO_6166663,49.4838919,0.8788207,12,6938
TCAR:AUTO_6166664,49.5155842,0.808757,1,0
TCAR:AUTO_6166664,49.519897,0.8137847,2,602
TCAR:AUTO_6166664,49.5198755,0.8193835,3,1007
TCAR:AUTO_6166664,49.5148614,0.8171453,4,1588
TCAR:AUTO_6166664,49.5121976,0.8146387,5,1935
TCAR:AUTO_6166664,49.5080586,0.8112831,6,2456
TCAR:AUTO_6166664,49.5046678,0.8093745,7,2857
TCAR:AUTO_6166664,49.4882525,0.8037555,8,4728
TCAR:AUTO_6166664,49.4849866,0.8062144,9,5133
TCAR:AUTO_6166664,49.48075,0.809347,10,5656
TCAR:AUTO_6166664,49.4777063,0.8116301,11,6032
TCAR:AUTO_6166664,49.475095,0.8173843,12,6541
TCAR:AUTO_6166665,49.475095,0.8173843,1,0
TCAR:AUTO_6166665,49.4779661,0.8115672,2,528
TCAR:AUTO_6166665,49.480532,0.8096892,3,845
TCAR:AUTO_6166665,49.4851309,0.8062515,4,1413
TCAR:AUTO_6166665,49.4889447,0.8034305,5,1884
TCAR:AUTO_6166665,49.5048008,0.8095925,6,3703
TCAR:AUTO_6166665,49.5088078,0.8122752,7,4190
TCAR:AUTO_6166665,49.5121976,0.8146387,8,4604
TCAR:AUTO_6166665,49.5155196,0.8185879,9,5071
TCAR:AUTO_6166665,49.5201254,0.8192519,10,5585
TCAR:AUTO_6166665,49.5200629,0.8130472,11,6035
TCAR:AUTO_6166665,49.5158683,0.8067185,12,6689
TCAR:AUTO_6166666,49.4819013,1.0188584,1,0
TCAR:AUTO_6166666,49.4808189,1.0211298,2,203
TCAR:AUTO_6166666,49.4791186,1.0231766,3,444
TCAR:AUTO_6166666,49.4781484,1.0273101,4,762
TCAR:AUTO_6166666,49.4765982,1.0309895,5,1080
TCAR:AUTO_6166666,49.4737758,1.0300137,6,1401
TCAR:AUTO_6166666,49.4797944,1.0357888,7,2191
TCAR:AUTO_6166666,49.4820606,1.0401848,8,2597
TCAR:AUTO_6166666,49.481845,1.0426859,9,2780
TCAR:AUTO_6166666,49.4771322,1.0428102,10,3304
TCAR:AUTO_6166666,49.4747423,1.0421624,11,3574
TCAR:AUTO_6166666,49.4714896,1.0429339,12,3940
TCAR:AUTO_6166666,49.4681742,1.0447791,13,4332
TCAR:AUTO_6166666,49.4636065,1.0467167,14,4859
TCAR:AUTO_6166666,49.4620787,1.0441494,15,5111
TCAR:AUTO_6166667,49.4625138,1.0440893,1,0
TCAR:AUTO_6166667,49.4639964,1.0470515,2,270
TCAR:AUTO_6166667,49.4685053,1.0446591,3,801
TCAR:AUTO_6166667,49.4720545,1.0428369,4,1217
TCAR:AUTO_6166667,49.474717,1.0423146,5,1516
TCAR:AUTO_6166667,49.4766568,1.0430928,6,1739
TCAR:AUTO_6166667,49.4815775,1.0428719,7,2286
TCAR:AUTO_6166667,49.4822179,1.0406082,8,2465
TCAR:AUTO_6166667,49.4796567,1.0355165,9,2931
TCAR:AUTO_6166667,49.4739187,1.0299411,10,3686
TCAR:AUTO_6166667,49.4772931,1.0304478,11,4064
TCAR:AUTO_6166667,49.4782676,1.0267004,12,4356
TCAR:AUTO_6166667,49.479165,1.0233133,13,4621
TCAR:AUTO_6166667,49.4808723,1.0212874,14,4861
TCAR:AUTO_6166667,49.482397,1.0181838,15,5143
TCAR:AUTO_6166668,49.4766568,1.0430928,1,0
TCAR:AUTO_6166668,49.4815775,1.0428719,2,547
TCAR:AUTO_6166668,49.4822179,1.0406082,3,726
TCAR:AUTO_6166668,49.4796567,1.0355165,4,1192
TCAR:AUTO_6166668,49.4739187,1.0299411,5,1947
TCAR:AUTO_6166668,49.4772931,1.0304478,6,2324
TCAR:AUTO_6166668,49.4782676,1.0267004,7,2617
TCAR:AUTO_6166668,49.479165,1.0233133,8,2882
TCAR:AUTO_6166668,49.4808723,1.0212874,9,3122
TCAR:AUTO_6166668,49.482397,1.0181838,10,3403
TCAR:AUTO_6166669,49.4307147,1.1633728,1,0
TCAR:AUTO_6166669,49.4313552,1.1608788,2,194
TCAR:AUTO_6166669,49.4322403,1.1567674,3,508
TCAR:AUTO_6166669,49.4335344,1.1522332,4,867
TCAR:AUTO_6166669,49.4346968,1.15076,5,1035
TCAR:AUTO_6166669,49.435801,1.1431776,6,1598
TCAR:AUTO_6166669,49.4404606,1.1456057,7,2146
TCAR:AUTO_6166669,49.4418227,1.1500301,8,2500
TCAR:AUTO_6166669,49.4420054,1.1530844,9,2723
TCAR:AUTO_6166669,49.4421983,1.1571718,10,3020
TCAR:AUTO_6166669,49.4410719,1.1632596,11,3479
TCAR:AUTO_6166669,49.4421983,1.1682349,12,3861
TCAR:AUTO_6166669,49.4418437,1.172445,13,4169
TCAR:AUTO_6166670,49.4152381,1.2087685,1,0
TCAR:AUTO_6166670,49.4169224,1.1920831,2,1225
TCAR:AUTO_6166670,49.4190932,1.1860856,3,1722
TCAR:AUTO_6166670,49.4227325,1.178447,4,2409
TCAR:AUTO_6166670,49.4255182,1.1745509,5,2828
TCAR:AUTO_6166670,49.4307147,1.1633728,6,3824
TCAR:AUTO_6166670,49.4313552,1.1608788,7,4018
TCAR:AUTO_6166670,49.4322403,1.1567674,8,4332
TCAR:AUTO_6166670,49.4335344,1.1522332,9,4691
TCAR:AUTO_6166670,49.4346968,1.15076,10,4859
TCAR:AUTO_6166670,49.435801,1.1431776,11,5422
TCAR:AUTO_6166670,49.4404606,1.1456057,12,5970
TCAR:AUTO_6166670,49.4418227,1.1500301,13,6325
TCAR:AUTO_6166670,49.4420054,1.1530844,14,6547
TCAR:AUTO_6166670,49.4421983,1.1571718,15,6844
TCAR:AUTO_6166670,49.4410719,1.1632596,16,7303
TCAR:AUTO_6166670,49.4421983,1.1682349,17,7685
TCAR:AUTO_6166670,49.4418437,1.172445,18,7993
TCAR:AUTO_6166671,49.4418437,1.172445,1,0
TCAR:AUTO_6166671,49.442276,1.1679163,2,331
TCAR:AUTO_6166671,49.4410967,1.1630386,3,709
TCAR:AUTO_6166671,49.4421741,1.1574617,4,1131
TCAR:AUTO_6166671,49.4421769,1.1531631,5,1442
TCAR:AUTO_6166671,49.4418389,1.1498506,6,1685
TCAR:AUTO_6166671,49.440271,1.1455081,7,2045
TCAR:AUTO_6166671,49.4356379,1.143717,8,2577
TCAR:AUTO_6166671,49.4346683,1.1506091,9,3088
TCAR:AUTO_6166671,49.4334254,1.1521118,10,3264
TCAR:AUTO_6166671,49.4321398,1.1565907,11,3619
TCAR:AUTO_6166671,49.4312467,1.1608124,12,3941
TCAR:AUTO_6166671,49.4306496,1.1631402,13,4123
TCAR:AUTO_6166671,49.4253082,1.1746667,14,5148
TCAR:AUTO_6166671,49.4211828,1.1793793,15,5721
TCAR:AUTO_6166671,49.4188797,1.1863107,16,6285
TCAR:AUTO_6166671,49.416824,1.1921266,17,6765
TCAR:AUTO_6166671,49.4152002,1.2095129,18,8039
TCAR:AUTO_6166672,49.4077904,1.1544527,1,0
TCAR:AUTO_6166672,49.4057921,1.1513185,2,318
TCAR:AUTO_6166672,49.4084774,1.1457629,3,819
TCAR:AUTO_6166672,49.4100245,1.1425481,4,1109
TCAR:AUTO_6166672,49.4073924,1.1414375,5,1413
TCAR:AUTO_6166672,49.4025221,1.1458737,6,2043
TCAR:AUTO_6166672,49.3981075,1.14985,7,2612
TCAR:AUTO_6166672,49.3974409,1.1535489,8,2891
TCAR:AUTO_6166672,49.3976944,1.1594776,9,3322
TCAR:AUTO_6166672,49.3992303,1.162882,10,3623
TCAR:AUTO_6166672,49.401074,1.1658546,11,3920
TCAR:AUTO_6166672,49.3999046,1.1707974,12,4302
TCAR:AUTO_6166672,49.3654907,1.1588116,13,8227
TCAR:AUTO_6166672,49.3581314,1.1522958,14,9173
TCAR:AUTO_6166672,49.3547613,1.147656,15,9677
TCAR:AUTO_6166672,49.3522739,1.1324339,16,10817
TCAR:AUTO_6166672,49.352076,1.1315171,17,10887
TCAR:AUTO_6166672,49.3410578,1.13322,18,12118
TCAR:AUTO_6166672,49.3361642,1.1303856,19,12700
TCAR:AUTO_6166672,49.3337282,1.1311711,20,12977
TCAR:AUTO_6166673,49.3976944,1.1594776,1,0
TCAR:AUTO_6166673,49.3992303,1.162882,2,300
TCAR:AUTO_6166673,49.401074,1.1658546,3,598
TCAR:AUTO_6166673,49.3999046,1.1707974,4,979
TCAR:AUTO_6166673,49.3654907,1.1588116,5,4904
TCAR:AUTO_6166673,49.3581314,1.1522958,6,5850
TCAR:AUTO_6166673,49.3547613,1.147656,7,6354
TCAR:AUTO_6166673,49.3522739,1.1324339,8,7494
TCAR:AUTO_6166673,49.352076,1.1315171,9,7564
TCAR:AUTO_6166673,49.3410578,1.13322,10,8796
TCAR:AUTO_6166673,49.3361642,1.1303856,11,9378
TCAR:AUTO_6166673,49.3337282,1.1311711,12,9654
TCAR:AUTO_6166674,49.33405,1.1312254,1,0
TCAR:AUTO_6166674,49.3363911,1.1303949,2,267
TCAR:AUTO_6166674,49.340933,1.1333205,3,815
TCAR:AUTO_6166674,49.3522739,1.1324339,4,2078
TCAR:AUTO_6166674,49.352076,1.1315171,5,2148
TCAR:AUTO_6166674,49.3546489,1.1480988,6,3386
TCAR:AUTO_6166674,49.3573336,1.1524793,7,3823
TCAR:AUTO_6166674,49.3658583,1.1587344,8,4874
TCAR:AUTO_6166674,49.4000233,1.1707586,9,8773
TCAR:AUTO_6166674,49.4009432,1.1669576,10,9067
TCAR:AUTO_6166674,49.3991737,1.162608,11,9439
TCAR:AUTO_6166674,49.3979887,1.1599371,12,9673
TCAR:AUTO_6166674,49.3973489,1.1542393,13,10093
TCAR:AUTO_6166674,49.3981068,1.1500096,14,10411
TCAR:AUTO_6166674,49.4026048,1.1460646,15,10988
TCAR:AUTO_6166674,49.4063734,1.142644,16,11475
TCAR:AUTO_6166674,49.4059124,1.1507651,17,12067
TCAR:AUTO_6166674,49.4077904,1.1544527,18,12406
TCAR:AUTO_6166675,49.33405,1.1312254,1,0
TCAR:AUTO_6166675,49.3363911,1.1303949,2,267
TCAR:AUTO_6166675,49.340933,1.1333205,3,815
TCAR:AUTO_6166675,49.3522739,1.1324339,4,2078
TCAR:AUTO_6166675,49.352076,1.1315171,5,2148
TCAR:AUTO_6166675,49.3546489,1.1480988,6,3386
TCAR:AUTO_6166675,49.3573336,1.1524793,7,3823
TCAR:AUTO_6166675,49.3658583,1.1587344,8,4874
TCAR:AUTO_6166675,49.4000233,1.1707586,9,8773
TCAR:AUTO_6166675,49.4009432,1.1669576,10,9067
TCAR:AUTO_6166675,49.3991737,1.162608,11,9439
TCAR:AUTO_6166675,49.3979887,1.1599371,12,9673
TCAR:AUTO_6166675,49.3973489,1.1542393,13,10093
TCAR:AUTO_6166675,49.3981068,1.1500096,14,10411
TCAR:AUTO_6166675,49.4026048,1.1460646,15,10988
TCAR:AUTO_6166675,49.4063734,1.142644,16,11475
TCAR:AUTO_6166676,49.33405,1.1312254,1,0
TCAR:AUTO_6166676,49.3363911,1.1303949,2,267
TCAR:AUTO_6166676,49.340933,1.1333205,3,815
TCAR:AUTO_6166676,49.3522739,1.1324339,4,2078
TCAR:AUTO_6166676,49.352076,1.1315171,5,2148
TCAR:AUTO_6166676,49.3546489,1.1480988,6,3386
TCAR:AUTO_6166676,49.3573336,1.1524793,7,3823
TCAR:AUTO_6166676,49.3658583,1.1587344,8,4874
TCAR:AUTO_6166676,49.4000233,1.1707586,9,8773
TCAR:AUTO_6166676,49.4009432,1.1669576,10,9067
TCAR:AUTO_6166676,49.3991737,1.162608,11,9439
TCAR:AUTO_6166676,49.3979887,1.1599371,12,9673
TCAR:AUTO_6166677,49.4562177,1.133816,1,0
TCAR:AUTO_6166677,49.4614349,1.1311226,2,612
TCAR:AUTO_6166677,49.4594417,1.1294451,3,865
TCAR:AUTO_6166677,49.4569197,1.1296837,4,1146
TCAR:AUTO_6166677,49.453912,1.1271776,5,1526
TCAR:AUTO_6166677,49.4523216,1.125131,6,1757
TCAR:AUTO_6166677,49.4506533,1.1220459,7,2048
TCAR:AUTO_6166677,49.4492603,1.1202187,8,2252
TCAR:AUTO_6166677,49.4495,1.1146049,9,2660
TCAR:AUTO_6166677,49.4482571,1.1120897,10,2888
TCAR:AUTO_6166677,49.4467062,1.1060143,11,3362
TCAR:AUTO_6166678,49.4467691,1.1062362,1,0
TCAR:AUTO_6166678,49.448118,1.1121025,2,451
TCAR:AUTO_6166678,49.4491358,1.1150132,3,690
TCAR:AUTO_6166678,49.4489828,1.1194261,4,1011
TCAR:AUTO_6166678,49.450584,1.1223094,5,1285
TCAR:AUTO_6166678,49.4524678,1.1255995,6,1603
TCAR:AUTO_6166678,49.4547184,1.1278614,7,1902
TCAR:AUTO_6166678,49.4574887,1.1299872,8,2246
TCAR:AUTO_6166678,49.4593798,1.129543,9,2459
TCAR:AUTO_6166678,49.4614466,1.1313963,10,2725
TCAR:AUTO_6166678,49.4562177,1.133816,11,3333
TCAR:AUTO_6166679,49.4556629,0.8313947,1,0
TCAR:AUTO_6166679,49.4482348,0.8284923,2,852
TCAR:AUTO_6166679,49.4431188,0.8265593,3,1438
TCAR:AUTO_6166679,49.4411034,0.8257951,4,1669
TCAR:AUTO_6166679,49.4366153,0.8225384,5,2221
TCAR:AUTO_6166679,49.4343818,0.8205039,6,2510
TCAR:AUTO_6166679,49.4312815,0.8177799,7,2907
TCAR:AUTO_6166679,49.4262206,0.8204213,8,3502
TCAR:AUTO_6166679,49.4220189,0.8256691,9,4105
TCAR:AUTO_6166679,49.4173246,0.8290834,10,4683
TCAR:AUTO_6166679,49.4162234,0.8328082,11,4979
TCAR:AUTO_6166679,49.4140106,0.8405296,12,5591
TCAR:AUTO_6166679,49.4120697,0.8455848,13,6017
TCAR:AUTO_6166679,49.4103124,0.850235,14,6407
TCAR:AUTO_6166679,49.411951,0.8592756,15,7088
TCAR:AUTO_6166680,49.4120639,0.8589557,1,0
TCAR:AUTO_6166680,49.410369,0.8504536,2,645
TCAR:AUTO_6166680,49.4122148,0.8456907,3,1047
TCAR:AUTO_6166680,49.4141189,0.8405678,4,1474
TCAR:AUTO_6166680,49.4163238,0.8329292,5,2081
TCAR:AUTO_6166680,49.4184373,0.8287907,6,2462
TCAR:AUTO_6166680,49.422805,0.8253016,7,3010
TCAR:AUTO_6166680,49.426347,0.8204727,8,3537
TCAR:AUTO_6166680,49.4312815,0.8177799,9,4119
TCAR:AUTO_6166680,49.43445,0.8207495,10,4532
TCAR:AUTO_6166680,49.4368906,0.8229986,11,4849
TCAR:AUTO_6166680,49.4411099,0.8259508,12,5365
TCAR:AUTO_6166680,49.4434342,0.8268178,13,5631
TCAR:AUTO_6166680,49.4480404,0.828746,14,6162
TCAR:AUTO_6166680,49.4552806,0.8315373,15,6992
TCAR:AUTO_6166681,49.3721938,1.0930584,1,0
TCAR:AUTO_6166681,49.3703158,1.0971698,2,364
TCAR:AUTO_6166681,49.3727555,1.098298,3,647
TCAR:AUTO_6166681,49.3735536,1.1027379,4,982
TCAR:AUTO_6166681,49.3753772,1.1082034,5,1427
TCAR:AUTO_6166681,49.376595,1.1093499,6,1586
TCAR:AUTO_6166681,49.3800641,1.1077003,7,1990
TCAR:AUTO_6166681,49.3832573,1.1071834,8,2348
TCAR:AUTO_6166681,49.3862852,1.1063289,9,2690
TCAR:AUTO_6166681,49.3900457,1.1050662,10,3118
TCAR:AUTO_6166681,49.3923305,1.1035838,11,3394
TCAR:AUTO_6166681,49.3910415,1.0979265,12,3829
TCAR:AUTO_6166681,49.3906916,1.0944803,13,4082
TCAR:AUTO_6166681,49.3921721,1.0908245,14,4395
TCAR:AUTO_6166681,49.3927377,1.0864566,15,4718
TCAR:AUTO_6166681,49.3951983,1.0837585,16,5054
TCAR:AUTO_6166681,49.3974242,1.0813872,17,5356
TCAR:AUTO_6166681,49.3985922,1.0723876,18,6022
TCAR:AUTO_6166681,49.3986333,1.0681751,19,6328
TCAR:AUTO_6166681,49.3983975,1.0624398,20,6745
TCAR:AUTO_6166681,49.3981072,1.0596363,21,6951
TCAR:AUTO_6166681,49.4012911,1.0574257,22,7340
TCAR:AUTO_6166681,49.4040874,1.0584711,23,7660
TCAR:AUTO_6166681,49.4055614,1.054304,24,8004
TCAR:AUTO_6166681,49.4065418,1.051044,25,8264
TCAR:AUTO_6166681,49.4093999,1.0494716,26,8602
TCAR:AUTO_6166681,49.4106646,1.0475926,27,8798
TCAR:AUTO_6166681,49.4128743,1.0475529,28,9044
TCAR:AUTO_6166681,49.4138836,1.0461643,29,9195
TCAR:AUTO_6166681,49.4148769,1.0432889,30,9431
TCAR:AUTO_6166681,49.4155702,1.036758,31,9911
TCAR:AUTO_6166681,49.4133076,1.0352181,32,10186
TCAR:AUTO_6166681,49.4112484,1.0325578,33,10486
TCAR:AUTO_6166682,49.3721938,1.0930584,1,0
TCAR:AUTO_6166682,49.3703158,1.0971698,2,364
TCAR:AUTO_6166682,49.3727555,1.098298,3,647
TCAR:AUTO_6166682,49.3735536,1.1027379,4,982
TCAR:AUTO_6166682,49.3753772,1.1082034,5,1427
TCAR:AUTO_6166682,49.376595,1.1093499,6,1586
TCAR:AUTO_6166682,49.3800641,1.1077003,7,1990
TCAR:AUTO_6166682,49.3832573,1.1071834,8,2348
TCAR:AUTO_6166682,49.3862852,1.1063289,9,2690
TCAR:AUTO_6166682,49.3900457,1.1050662,10,3118
TCAR:AUTO_6166682,49.3923305,1.1035838,11,3394
TCAR:AUTO_6166682,49.3910415,1.0979265,12,3829
TCAR:AUTO_6166682,49.3906916,1.0944803,13,4082
TCAR:AUTO_6166682,49.3921721,1.0908245,14,4395
TCAR:AUTO_6166682,49.3927377,1.0864566,15,4718
TCAR:AUTO_6166682,49.3951983,1.0837585,16,5054
TCAR:AUTO_6166682,49.3974242,1.0813872,17,5356
TCAR:AUTO_6166682,49.3985922,1.0723876,18,6022
TCAR:AUTO_6166682,49.3986333,1.0681751,19,6328
TCAR:AUTO_6166682,49.3983975,1.0624398,20,6745
